composition,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,Temperature,denstiy
CsKRb9BaNa7Li5Ca5Mg5Zr9Zn10Cl105,11,0.6638412150142468,0.6527742906821309,0.6521764105242257,0.6521739266993118,0.652173913050399,20.434782608695656,53,6.97002430461788,56,3,17,70.93167701863354,93,30.089116932217124,94,1,94,44.116776948819876,130.386,17.052847719723776,137.327,6.941,35.453,405.21565217391304,1956.4,322.3538698352687,2128.0,171.6,171.6,12.36024844720497,16,6.051849851471779,17,1,17,3.3726708074534164,4,0.6269048262026929,6,2,3,125.44099378881987,142,31.002661934338946,244,102,102,2.4572049689440996,2.37,0.9166891709424791,3.16,0.79,3.16,1.84472049689441,1,0.2623355580417422,2,1,2,3.2608695652173916,5,2.2684310018903595,5,0,5,0.732919254658385,10,1.2928513560433625,10,0,0,0,0,0,0,0,0,5.838509316770186,11,2.28039041703638,12,1,7,0.15527950310559005,1,0.26233555804174225,1,0,0,0.6521739130434783,1,0.45368620037807184,1,0,1,0.4472049689440994,8,0.8444118668261256,8,0,0,0,0,0,0,0,0,1.2546583850931676,8,0.7541375718529377,8,0,1,30.01856107660248,101.805,11.30316287951988,115.765,13.96,24.4975,1.6258695652173913,2.493,1.131039697542533,2.493,0,2.493,0,0,0,0,0,0,116.04968944099379,165,67.89089927086147,229,64,64,0.3159574468085106,0.5585106382978724,0.125531914893617,0,1,0.7544427103724891,0.2918686481819914,1400,1.75245006703296
Cs7K7Rb5Ba3Na9Sr10Li2Ca5Zr3Zn4Cl86,11,0.6248786412028962,0.6108198948636357,0.6099342758980173,0.6099291196041184,0.6099290780529694,22.397163120567377,53,9.096323122579347,56,3,17,61.91489361702128,93,39.541270559831,94,1,94,49.112597069645396,130.386,22.829036270515566,137.327,6.941,35.453,377.7423404255319,1956.4,268.62491926965447,2128.0,171.6,171.6,11.26241134751773,16,7.040893315225593,17,1,17,3.5673758865248226,4,0.8090136311050752,6,2,3,136.44680851063828,142,43.07952316281877,244,102,102,2.3065248226950352,2.37,1.0411186560032193,3.16,0.79,3.16,1.7872340425531914,1,0.3349932095971028,2,1,2,3.049645390070922,5,2.3791559780695133,5,0,5,0.326241134751773,10,0.620089532719682,10,0,0,0,0,0,0,0,0,5.163120567375886,11,2.628640410442131,12,1,7,0.2127659574468085,1,0.33499320959710277,1,0,0,0.6099290780141844,1,0.47583119561390275,1,0,1,0.1702127659574468,8,0.33318243549117244,8,0,0,0,0,0,0,0,0,0.9929078014184397,8,0.30984356923695994,8,0,1,37.065395981086525,101.805,18.811553409456717,115.765,13.96,24.4975,1.5205531914893615,2.493,1.1862471706654594,2.493,0,2.493,0,0,0,0,0,0,126.1985815602837,165,75.87344700970777,229,64,64,0.3461538461538461,0.5906593406593407,0.06318681318681317,0,1,0.7544427103724891,0.3334862150196762,1500,1.91754017132867
Cs4K2Rb4Ba4Na6Sr9Li6Ca6Zr9Zn2Cl104,11,0.6650330048885366,0.6546099982696187,0.6540898959822055,0.6540880588964252,0.6540880503179227,21.371069182389938,53,8.429255171868203,56,3,17,66.22641509433961,93,36.40251572327045,94,1,94,46.65740246893082,130.386,21.007800359675645,137.327,6.941,35.453,431.0688050314466,1956.4,359.59214350698153,2128.0,171.6,171.6,11.89937106918239,16,6.675052410901468,17,1,17,3.452830188679245,4,0.7601756259641628,6,2,3,129.52201257861634,142,36.32688580356789,244,102,102,2.418050314465409,2.37,0.9706008464855029,3.16,0.79,3.16,1.849056603773585,1,0.25631897472410103,2,1,2,3.2704402515723268,5,2.2625687275028676,5,0,5,0.2389937106918239,10,0.44491910921245204,10,0,0,0,0,0,0,0,0,5.3584905660377355,11,2.3144654088050314,12,1,7,0.1509433962264151,1,0.2563189747241011,1,0,0,0.6540880503144654,1,0.45251374550057355,1,0,1,0.4528301886792453,8,0.8543965824136704,8,0,0,0,0,0,0,0,0,1.2578616352201257,8,0.7632609469562123,8,0,1,31.976446540877987,101.805,12.826288517069942,115.765,13.96,24.4975,1.6306415094339621,2.493,1.12811676753293,2.493,0,2.493,0,0,0,0,0,0,118.25157232704402,165,70.97061033978086,229,64,64,0.3450704225352113,0.6103286384976525,0.044600938967136156,0,1,0.7544427103724891,0.309890900835084,1500,1.89695454855144
CsRb7Ba2Na9Sr6Li11Ca8MgZr2Zn8Cl86,11,0.6272086371482415,0.6110970463879839,0.6099371237617289,0.6099291520627397,0.6099290781021443,19.43262411347518,53,6.713344399175092,56,3,17,63.65957446808511,93,37.678587596197374,94,1,94,41.94459557035461,130.386,16.262164071925955,137.327,6.941,35.453,379.5409219858156,1956.4,262.53155978069515,2128.0,171.6,171.6,11.546099290780141,16,6.704491725768321,17,1,17,3.3120567375886525,4,0.6296463960565364,6,2,3,127.18439716312056,142,31.3096926713948,244,102,102,2.341063829787234,2.37,0.9989859665006791,3.16,0.79,3.16,1.801418439716312,1,0.318293848397968,2,1,2,3.049645390070922,5,2.3791559780695133,5,0,5,0.5957446808510638,10,1.1069865700920476,10,0,0,0,0,0,0,0,0,5.446808510638298,11,2.638297872340426,12,1,7,0.19858156028368795,1,0.3182938483979679,1,0,0,0.6099290780141844,1,0.47583119561390275,1,0,1,0.11347517730496454,8,0.22373120064383079,8,0,0,0,0,0,0,0,0,0.9219858156028369,8,0.32694532468185705,8,0,1,30.063859338056737,101.805,11.12070745938494,115.765,13.96,24.4975,1.5205531914893615,2.493,1.1862471706654594,2.493,0,2.493,0,0,0,0,0,0,125.23404255319149,165,74.69684623509883,229,64,64,0.33072916666666663,0.5598958333333333,0.10937499999999999,0,1,0.7544427103724891,0.31991240343716243,1500,1.86426673816183
Cs3Rb12Ba3Na2Sr2Li11Ca6Mg4Zr8Zn4Cl97,11,0.654476529397461,0.6414255926947773,0.6405292960046889,0.6405229366699348,0.6405228758867557,20.79738562091503,53,8.202400786022467,56,3,17,67.15686274509802,93,34.52774573881841,94,1,94,45.341669897124184,130.386,20.28666037898073,137.327,6.941,35.453,408.3669281045752,1956.4,323.52113375197575,2128.0,171.6,171.6,11.790849673202613,16,6.684095860566449,17,1,17,3.398692810457516,4,0.7431329830407105,6,2,3,128.437908496732,142,34.26776026314664,244,102,102,2.4024836601307187,2.37,0.9704130889828699,3.16,0.79,3.16,1.8169934640522873,1,0.2990302874962623,2,1,2,3.202614379084967,5,2.3025332137212184,5,0,5,0.36601307189542487,10,0.6746123285915673,10,0,0,0,0,0,0,0,0,5.38562091503268,11,2.4139433551198253,12,1,7,0.1830065359477124,1,0.29903028749626204,1,0,0,0.6405228758169934,1,0.4605066427442437,1,0,1,0.41830065359477125,8,0.7928574479900892,8,0,0,0,0,0,0,0,0,1.2418300653594772,8,0.7067367251911657,8,0,1,32.264989106750974,101.805,14.67876187221535,115.765,13.96,24.4975,1.5968235294117645,2.493,1.1480430603613994,2.493,0,2.493,0,0,0,0,0,0,119.44444444444444,165,71.02687000726218,229,64,64,0.33737864077669893,0.5946601941747572,0.06796116504854369,0,1,0.7544427103724891,0.30997380044551637,1450,1.82153888311688
Cs6K9Rb7Ba5Na3Li10Ca4Mg5Zr5ZnCl85,11,0.6223720260226275,0.608049395465704,0.6071481737622211,0.607142900809271,0.6071428571856005,20.84285714285714,53,8.553877551020406,56,3,17,62.80714285714286,93,38.33642857142857,94,1,94,45.63891656599999,130.386,21.550118768799994,137.327,6.941,35.453,376.20514285714285,1956.4,266.54893877551024,2128.0,171.6,171.6,11.0,16,7.299999999999999,17,1,17,3.435714285714285,4,0.7839795918367343,6,2,3,134.0,142,39.885714285714286,244,102,102,2.3025,2.37,1.0412499999999998,3.16,0.79,3.16,1.7499999999999998,1,0.37500000000000006,2,1,2,3.0357142857142856,5,2.385204081632653,5,0,5,0.14285714285714285,10,0.27346938775510204,10,0,0,0,0,0,0,0,0,4.928571428571429,11,2.6163265306122447,12,1,7,0.25,1,0.375,1,0,0,0.6071428571428571,1,0.4770408163265306,1,0,1,0.2857142857142857,8,0.5510204081632653,8,0,0,0,0,0,0,0,0,1.1428571428571428,8,0.4897959183673468,8,0,1,35.97838095238,101.805,19.16153843537886,115.765,13.96,24.4975,1.5136071428571427,2.493,1.1892627551020407,2.493,0,2.493,0,0,0,0,0,0,125.95714285714286,165,75.23367346938775,229,64,64,0.35507246376811585,0.6159420289855072,0.02898550724637681,0,1,0.7544427103724891,0.3332316697071926,1350,1.86079896463536
Cs3KRb6Na3Sr6Li8Ca2Mg10Zr7Zn9Cl103,11,0.6637427199853875,0.6525104496097711,0.6519012612284741,0.6518987480101213,0.6518987341844739,19.949367088607598,52,6.919884633872778,55,3,17,72.20886075949367,93,28.411232174331033,94,1,94,43.05501116164557,125.9644519,16.82944062897452,132.9054519,6.941,35.453,407.7412025316455,1956.4,321.44948726165677,2128.0,171.6,171.6,12.303797468354432,16,6.12289697163916,17,1,17,3.3227848101265827,4,0.6079153981733699,6,2,3,123.65822784810126,142,28.426854670725845,244,102,102,2.4631645569620253,2.37,0.9085322864925494,3.16,0.79,3.16,1.8670886075949369,1,0.230491908348021,2,1,2,3.259493670886076,5,2.2692677455535977,5,0,5,0.6582278481012658,10,1.1831437269668321,10,0,0,0,0,0,0,0,0,5.784810126582279,11,2.2924210863643646,12,1,7,0.1329113924050633,1,0.23049190834802114,1,0,0,0.6518987341772152,1,0.45385354911071946,1,0,1,0.35443037974683544,8,0.6774555359717994,8,0,0,0,0,0,0,0,0,1.139240506329114,8,0.6079153981733698,8,0,1,29.280258438816453,101.805,10.615341959088653,115.765,13.96,24.4975,1.6251835443037974,2.493,1.1314568979330235,2.493,0,2.493,0,0,0,0,0,0,115.47468354430379,165,67.11256208940875,229,64,64,0.3227571115973742,0.5634573304157549,0.11378555798687087,0,1,0.7544427103724891,0.28875883148010273,1350,1.83021306853146
Cs7KRb6Na3Sr2Li5Ca7Mg13Zr6Zn6Cl102,11,0.6582887021529007,0.6463174109236665,0.6455746678317549,0.6455696726931223,0.6455696203265737,20.253164556962027,52,7.040057683063613,55,3,17,71.44303797468355,93,29.124178817497196,94,1,94,43.756320070506334,125.9644519,17.42516862526999,132.9054519,6.941,35.453,405.28329113924053,1956.4,320.13267905784335,2128.0,171.6,171.6,12.0,16,6.455696202531645,17,1,17,3.367088607594937,4,0.6348341611921168,6,2,3,126.64556962025317,142,32.173690113763826,244,102,102,2.437278481012658,2.37,0.9331341131228971,3.16,0.79,3.16,1.8607594936708862,1,0.23970517545265171,2,1,2,3.2278481012658227,5,2.288094856593495,5,0,5,0.4556962025316456,10,0.8421727287293703,10,0,0,0,0,0,0,0,0,5.544303797468355,11,2.369812530043262,12,1,7,0.13924050632911394,1,0.23970517545265185,1,0,0,0.6455696202531646,1,0.4576189713186989,1,0,1,0.3037974683544304,8,0.5845217112642205,8,0,0,0,0,0,0,0,0,1.0886075949367089,8,0.5249158788655665,8,0,1,31.586002109703163,101.805,13.59707111574085,115.765,13.96,24.4975,1.6094050632911392,2.493,1.1408440954975163,2.493,0,2.493,0,0,0,0,0,0,116.71518987341773,165,68.06265021631148,229,64,64,0.3356164383561644,0.5821917808219178,0.08219178082191782,0,1,0.7544427103724891,0.2972254004148279,1000,2.04518661368631
Cs4KRb2Ba9Na8Sr3Ca6Mg5Zr8Zn9Cl111,11,0.678934638021778,0.6691507398074301,0.6686762530359112,0.668674705299672,0.6686746987973454,22.144578313253014,45,8.758310349833067,56,11,17,71.93373493975903,92,29.51030628538249,94,2,94,48.432920854457834,114.33723072,21.98096599631296,137.327,22.98976928,35.453,427.0812650602409,1956.4,356.9863782842212,2128.0,171.6,171.6,12.578313253012048,16,5.913340107417622,17,1,17,3.487951807228916,3,0.7289882421251273,6,3,3,126.79518072289156,142,33.67977935839744,244,102,102,2.4862650602409637,2.37,0.9010190158223256,3.16,0.79,3.16,1.9096385542168675,1,0.1643925097982291,2,1,2,3.3433734939759034,5,2.2154884598635505,5,0,5,0.6385542168674698,10,1.1463202206416025,10,0,0,0,0,0,0,0,0,5.8915662650602405,11,2.1447234722020614,12,1,7,0.09036144578313253,1,0.16439250979822906,1,0,0,0.6686746987951807,1,0.44309769197271015,1,0,1,0.3855421686746988,8,0.7339236463928002,8,0,0,0,0,0,0,0,0,1.144578313253012,8,0.6607635360719989,8,0,1,30.470185742970482,101.805,11.05394003725829,115.765,13.96,24.4975,1.6670060240963855,2.493,1.104642546087966,2.493,0,2.493,0,0,0,0,0,0,113.8132530120482,165,66.61772390767891,229,64,64,0.3241308793456033,0.5674846625766872,0.1083844580777096,0,1,0.7544427103724891,0.28669249501162763,1300,2.06023837432567
Cs8K3Rb5Na8Sr3Li6Ca4Mg7Zr3Zn8Cl86,11,0.623992573718415,0.6106840944112686,0.6099323910357229,0.6099290967866781,0.6099290780240378,20.4822695035461,52,7.744379055379508,55,3,17,66.57446808510639,93,33.87203862984759,94,1,94,44.485238790354614,125.9644519,19.135505927098237,132.9054519,6.941,35.453,364.7358156028368,1956.4,247.67153463105473,2128.0,171.6,171.6,11.546099290780141,16,6.704491725768321,17,1,17,3.3900709219858154,4,0.6771289170564859,6,2,3,129.82978723404256,142,34.99260600573412,244,102,102,2.348723404255319,2.37,0.9896423721140788,3.16,0.79,3.16,1.7872340425531914,1,0.3349932095971029,2,1,2,3.049645390070922,5,2.3791559780695133,5,0,5,0.6099290780141843,10,1.1246919169055882,10,0,0,0,0,0,0,0,0,5.446808510638298,11,2.638297872340426,12,1,7,0.2127659574468085,1,0.33499320959710277,1,0,0,0.6099290780141844,1,0.47583119561390275,1,0,1,0.1702127659574468,8,0.33318243549117244,8,0,0,0,0,0,0,0,0,0.9929078014184397,8,0.30984356923695994,8,0,1,33.29510047281064,101.805,16.270002682630572,115.765,13.96,24.4975,1.5205531914893615,2.493,1.1862471706654594,2.493,0,2.493,0,0,0,0,0,0,123.69503546099291,165,72.8194758814949,229,64,64,0.32812499999999994,0.5598958333333333,0.11197916666666663,0,1,0.7544427103724891,0.31701876692339415,1250,1.93308942937062
Cs7K2Rb9Ba6Na6Sr5Li5Ca5Zr8Zn2Cl97,11,0.6498854576256042,0.6387184086285834,0.6381598806121859,0.6381579043253981,0.6381578947411632,22.973684210526315,53,10.183864265927978,56,3,17,64.67763157894737,93,37.53834833795014,94,1,94,50.73903670381579,130.386,25.58971059551073,137.327,6.941,35.453,407.6944736842105,1956.4,327.1615962603878,2128.0,171.6,171.6,11.61842105263158,16,6.878635734072022,17,1,17,3.572368421052632,4,0.8791551246537397,6,2,3,134.29605263157896,142,41.95775623268699,244,102,102,2.3722368421052638,2.37,1.0054345567867036,3.16,0.79,3.16,1.8092105263157894,1,0.308777700831025,2,1,2,3.1907894736842106,5,2.3091239612188366,5,0,5,0.23684210526315788,10,0.44252077562326875,10,0,0,0,0,0,0,0,0,5.2368421052631575,11,2.4283240997229916,12,1,7,0.1907894736842105,1,0.30877770083102496,1,0,0,0.6381578947368421,1,0.46182479224376727,1,0,1,0.42105263157894735,8,0.7977839335180055,8,0,0,0,0,0,0,0,0,1.25,8,0.7105263157894737,8,0,1,35.93930921052434,101.805,18.32466210757332,115.765,13.96,24.4975,1.5909276315789473,2.493,1.1513292070637116,2.493,0,2.493,0,0,0,0,0,0,121.13815789473682,165,72.92633310249306,229,64,64,0.3454773869346734,0.6092964824120604,0.04522613065326633,0,1,0.7544427103724891,0.3214657628641096,1300,2.08024675834165
Cs9K7Rb7Ba8NaSr2Li4Ca2Mg8Zr2Zn7Cl90,12,0.6266262566688081,0.6130475740596925,0.6122485502334177,0.6122449189240029,0.6122448979705667,23.06122448979592,53,10.351797862001943,56,3,17,66.51020408163265,93,34.06025267249757,94,1,94,51.008132900544226,130.386,26.164666878652415,137.327,6.941,35.453,365.34442176870743,1956.4,252.82557360359107,2128.0,171.6,171.6,11.496598639455781,16,6.7868017955481506,17,1,17,3.578231292517007,4,0.8647322874728123,6,2,3,134.75510204081633,142,41.69068443704012,244,102,102,2.337074829931973,2.37,1.0076634735526864,3.16,0.79,3.16,1.8095238095238095,1,0.30839002267573695,2,1,2,3.0612244897959187,5,2.3740108288213246,5,0,5,0.5034013605442177,10,0.9451617381646535,10,0,0,0,0,0,0,0,0,5.374149659863946,11,2.6218705169142487,12,1,7,0.1904761904761905,1,0.308390022675737,1,0,0,0.6122448979591837,1,0.4748021657642649,1,0,1,0.10884353741496598,8,0.21472534592068118,8,0,0,0,0,0,0,0,0,0.9115646258503401,8,0.3348604748021658,8,0,1,37.47640022675782,101.805,21.356940935107154,115.765,13.96,24.4975,1.5263265306122449,2.493,1.1836817992503124,2.493,0,2.493,0,0,0,0,0,0,123.82312925170068,165,73.25281132861309,229,64,64,0.33670886075949363,0.569620253164557,0.09367088607594937,0,1,0.7544427103724891,0.3231728813506018,1350,2.00993291458541
Cs6KRbBa8Na8Sr4Li8Ca5Mg4Zr9ZnCl104,12,0.6651519519481335,0.6546181259384941,0.6540898814668258,0.6540880584556683,0.6540880503174614,21.40880503144654,53,9.259681183497488,56,3,17,67.37735849056604,93,34.87884181796606,94,1,94,47.05445890339623,130.386,23.318405071717102,137.327,6.941,35.453,429.013144654088,1956.4,354.8388346979945,2128.0,171.6,171.6,11.836477987421382,16,6.756852972588111,17,1,17,3.433962264150943,4,0.7775008899964397,6,2,3,128.8553459119497,142,35.30382500692221,244,102,102,2.4218867924528302,2.37,0.9655820576717694,3.16,0.79,3.16,1.849056603773585,1,0.25631897472410103,2,1,2,3.2704402515723268,5,2.2625687275028676,5,0,5,0.17610062893081763,10,0.33005023535461414,10,0,0,0,0,0,0,0,0,5.29559748427673,11,2.313990744037024,12,1,7,0.15094339622641512,1,0.25631897472410115,1,0,0,0.6540880503144654,1,0.45251374550057355,1,0,1,0.4528301886792453,8,0.8543965824136703,8,0,0,0,0,0,0,0,0,1.257861635220126,8,0.7632609469562124,8,0,1,31.45671383647484,101.805,12.408695858551306,115.765,13.96,24.4975,1.6306415094339621,2.493,1.1281167675329298,2.493,0,2.493,0,0,0,0,0,0,117.76729559748426,165,70.33709109608006,229,64,64,0.34916864608076015,0.6175771971496438,0.033254156769596206,0,1,0.7544427103724891,0.30814205192851846,1250,2.07052523946053
Cs4K7Rb4Ba5Na2Sr9Li3Ca7Mg2Zr8Zn5Cl108,12,0.6681213061371832,0.6589454841737672,0.6585377868305105,0.6585365901517767,0.6585365853674238,22.097560975609753,53,8.37299226650803,56,3,17,68.38414634146342,93,33.77550565139798,94,1,94,48.19494296439025,130.386,20.958256144467583,137.327,6.941,35.453,427.04829268292684,1956.4,357.25105591909585,2128.0,171.6,171.6,12.158536585365853,16,6.376561570493754,17,1,17,3.5182926829268295,4,0.763459250446163,6,2,3,130.26219512195124,142,37.80993456276027,244,102,102,2.437621951219512,2.37,0.9514247471743011,3.16,0.79,3.16,1.878048780487805,1,0.21415823914336696,2,1,2,3.2926829268292686,5,2.248661511005354,5,0,5,0.4024390243902439,10,0.741076740035693,10,0,0,0,0,0,0,0,0,5.573170731707318,11,2.2711183819155263,12,1,7,0.12195121951219512,1,0.21415823914336704,1,0,0,0.6585365853658537,1,0.4497323022010708,1,0,1,0.3902439024390244,8,0.7424152290303391,8,0,0,0,0,0,0,0,0,1.1707317073170733,8,0.6662700773349198,8,0,1,33.31245934959391,101.805,14.742172318067315,115.765,13.96,24.4975,1.6417317073170732,2.493,1.1211826293872695,2.493,0,2.493,0,0,0,0,0,0,116.75,165,69.47560975609755,229,64,64,0.33698030634573306,0.5908096280087528,0.07221006564551423,0,1,0.7544427103724891,0.30380134716055146,1500,1.88089731708291
Cs3KRb5Ba3Na9Sr9LiCa7MgZr9Zn7Cl109,12,0.6753719754146531,0.665156364447805,0.6646359983879053,0.6646341546925792,0.6646341463445615,21.682926829268293,53,7.919690660321237,56,3,17,69.5,93,32.5670731707317,94,1,94,47.11870475134147,130.386,19.62218273965497,137.327,6.941,35.453,429.74560975609756,1956.4,362.5836882807853,2128.0,171.6,171.6,12.390243902439025,16,6.12760261748959,17,1,17,3.475609756097561,4,0.7082093991671625,6,2,3,127.90853658536585,142,34.943783462224864,244,102,102,2.4642073170731713,2.37,0.9248951516954194,3.16,0.79,3.16,1.8841463414634148,1,0.20486317668054724,2,1,2,3.323170731707317,5,2.2289559785841764,5,0,5,0.5365853658536586,10,0.9684711481261155,10,0,0,0,0,0,0,0,0,5.7439024390243905,11,2.203747769185009,12,1,7,0.11585365853658537,1,0.20486317668054732,1,0,0,0.6646341463414634,1,0.44579119571683523,1,0,1,0.43902439024390244,8,0.8298631766805472,8,0,0,0,0,0,0,0,0,1.2195121951219514,8,0.7441998810232007,8,0,1,31.076951219510363,101.805,11.549872347809874,115.765,13.96,24.4975,1.6569329268292683,2.493,1.1113574509220703,2.493,0,2.493,0,0,0,0,0,0,115.3170731707317,165,68.21415823914336,229,64,64,0.32802547770700635,0.578556263269639,0.09341825902335457,0,1,0.7544427103724891,0.29487933241569086,1500,1.85507582177822
Cs8KRb11Ba2Na6Sr5Li5Ca2Mg4Zr6Zn5Cl91,12,0.6365811054742951,0.6240397111690063,0.623292062625709,0.623287709821193,0.6232876712763521,22.424657534246574,53,9.716269468943516,56,3,17,65.82876712328768,93,35.45374366672922,94,1,94,49.35430363616438,130.386,24.168194255642703,137.327,6.941,35.453,381.49986301369864,1956.4,282.30621880277727,2128.0,171.6,171.6,11.561643835616438,16,6.8093450928879715,17,1,17,3.5273972602739727,4,0.8343028710827547,6,2,3,133.3835616438356,142,40.27040720585476,244,102,102,2.3575342465753426,2.37,1.0003340213923815,3.16,0.79,3.16,1.7876712328767124,1,0.33449052355038467,2,1,2,3.116438356164384,5,2.3480015012197413,5,0,5,0.4246575342465753,10,0.7853255770313379,10,0,0,0,0,0,0,0,0,5.328767123287672,11,2.540251454306624,12,1,7,0.21232876712328766,1,0.33449052355038467,1,0,0,0.6232876712328768,1,0.46960030024394817,1,0,1,0.3287671232876712,8,0.6305122912366297,8,0,0,0,0,0,0,0,0,1.1643835616438356,8,0.5618314880840682,8,0,1,36.02242009132192,101.805,19.539643616689922,115.765,13.96,24.4975,1.5538561643835618,2.493,1.1707135485081626,2.493,0,2.493,0,0,0,0,0,0,122.36986301369863,165,72.76243197598048,229,64,64,0.33547557840616965,0.5848329048843187,0.07969151670951155,0,1,0.7544427103724891,0.32030401207325293,1350,1.95449677472527
CsK6Rb7Ba6Na5Sr7Li8Ca9Mg4Zr2ZnCl89,12,0.6276619886038733,0.6145345958862936,0.6137962947095419,0.6137931216502222,0.6137931034586244,20.413793103448278,53,7.394054696789537,56,3,17,62.324137931034485,93,39.290083234244946,94,1,94,44.376659988275875,130.386,18.638209823191445,137.327,6.941,35.453,395.10303448275863,1956.4,290.15707205707497,2128.0,171.6,171.6,11.117241379310345,16,7.2337693222354345,17,1,17,3.4206896551724135,4,0.7254221165279429,6,2,3,132.47586206896554,142,38.05013079667064,244,102,102,2.3153103448275862,2.37,1.0369293697978597,3.16,0.79,3.16,1.813793103448276,1,0.30306777645659927,2,1,2,3.0689655172413794,5,2.3705112960761,5,0,5,0.09655172413793103,10,0.18910820451843044,10,0,0,0,0,0,0,0,0,4.979310344827586,11,2.577407847800238,12,1,7,0.18620689655172412,1,0.3030677764565993,1,0,0,0.6137931034482759,1,0.47410225921522,1,0,1,0.1103448275862069,8,0.21764565992865637,8,0,0,0,0,0,0,0,0,0.9103448275862069,8,0.33902497027348394,8,0,1,33.80478160919379,101.805,14.807867063023771,115.765,13.96,24.4975,1.5301862068965517,2.493,1.1819369322235431,2.493,0,2.493,0,0,0,0,0,0,125.59310344827585,165,75.61084423305589,229,64,64,0.36426592797783935,0.6163434903047093,0.019390581717451526,0,1,0.7544427103724891,0.33145762855776767,1100,2.09338331788211
Cs4K8Rb7Ba6Na7Sr5Li5Ca2Mg6Zr2Zn3Cl83,12,0.6151316066580931,0.6021451627282393,0.6014520089336309,0.6014492895448414,0.6014492753692197,21.318840579710148,53,8.686830497794585,56,3,17,63.07246376811594,93,37.888888888888886,94,1,94,46.72138545333333,130.386,21.870565222608693,137.327,6.941,35.453,366.2695652173913,1956.4,246.82428481411466,2128.0,171.6,171.6,11.043478260869565,16,7.206679269061122,17,1,17,3.4782608695652177,4,0.772526780088217,6,2,3,134.68840579710144,142,40.35717286284394,244,102,102,2.295,2.37,1.0405072463768117,3.16,0.79,3.16,1.7753623188405796,1,0.34835118672547793,2,1,2,3.0072463768115942,5,2.3970804452846046,5,0,5,0.24637681159420288,10,0.47490023104389834,10,0,0,0,0,0,0,0,0,5.028985507246377,11,2.674018063432052,12,1,7,0.2246376811594203,1,0.3483511867254778,1,0,0,0.6014492753623188,1,0.4794160890569208,1,0,1,0.11594202898550725,8,0.22852341944969545,8,0,0,0,0,0,0,0,0,0.9420289855072463,8,0.30035706784289024,8,0,1,35.92589371980579,101.805,18.283655569562526,115.765,13.96,24.4975,1.4994130434782609,2.493,1.1951843100189037,2.493,0,2.493,0,0,0,0,0,0,126.76811594202898,165,75.5036756983827,229,64,64,0.3530259365994236,0.5979827089337175,0.04899135446685879,0,1,0.7544427103724891,0.33334602970376553,1250,1.99385498041958
